-9.441811003942223834e+00 7.345598588405781726e+00 -1.815162400209122895e+00
5.435058662169340415e+00 1.928768823289424716e+01 -2.265372354077507921e+00
-5.532012539301637055e+00 1.236512268583527607e+01 -8.850209767104715297e+00
7.328636104504597348e+00 6.782225244373618622e+00 1.141668781673153887e+01
4.116641820189601120e+00 1.376515111329636021e+01 -3.719902925041374875e+00
1.156355324616611213e+01 2.030980170995220035e+01 -3.993812845978525594e+00
-8.585953119427536251e+00 1.692258499191190646e+00 2.985344957439127089e+00
6.323941971061779910e+00 4.827137144157691573e-01 1.675907857922100508e+00
1.256879265242545962e+01 2.752833491476256889e+00 3.092018481861711493e-02
-2.502515031078582197e+00 7.212485775794218235e+00 7.772535767349070923e+00
5.108294260657668673e+00 2.000272856842129698e+01 -1.025592091842971065e+01
5.200605525848542854e+00 1.221848637029467710e+01 4.714741455556649363e+00
9.636827835699345313e-01 1.215898889782179104e+01 -4.814442582970277051e+00
1.179141228492041016e+01 1.308115978049080308e-01 -3.438758098653639017e+00
-8.761421562950605590e+00 1.405597034320970451e+01 -4.633613877569744410e+00
-8.555241865423086622e+00 9.115106906031330780e+00 3.049228969381359011e+00
6.867078402984307495e+00 2.086494629514272958e+01 -9.382910023507438524e+00
-8.287786378452739910e+00 6.714260306218926999e+00 3.558042562034453571e+00
-6.387839619121619350e+00 1.207915127457521498e+00 -8.116634621247014181e+00
-7.381157254259560929e+00 3.503246952378860524e+00 -7.017969718484711628e+00
5.401087223293392192e+00 2.066801633460121579e+01 -1.013594167822492054e+01
9.841599365684032819e+00 1.659512188868028915e+01 8.952822472723033442e+00
-7.228638961366933735e+00 1.192432273752013927e+01 -7.208770729235470576e+00
6.201728440414393084e+00 1.612630112561352291e+01 -4.183833810204945491e-01
-8.688009426512669720e+00 1.900499826003899884e+01 -4.809417143112809434e+00
-8.939377790387000644e+00 9.708548490792994201e+00 2.133652132975575988e+00
1.205681435657111500e+01 1.419293380872603816e+00 4.691620505355579951e+00
2.935729883844234056e+00 6.390406530983855360e-01 -4.412057533104523088e+00
-7.896382539360229380e+00 1.107760532304774159e+01 4.186038568975384067e+00
2.337853853237920720e+00 1.852938405385916809e+01 -1.095916189979534572e+01
1.096204432670556628e+01 9.810745887804730003e+00 -5.181245071941530611e+00
9.465273092564403967e+00 8.728096664072367616e+00 9.412990391387481282e+00
4.236563134622633342e+00 4.184753173627353107e+00 -3.624571458133814428e+00
-9.098901443759922714e+00 2.007904995967213324e+01 1.643284704580297184e+00
-8.884047493203881984e+00 4.522986510808509664e+00 -4.316179957821770330e+00
-3.637976920769235845e-01 1.119290437577534014e+01 7.891667087792296975e+00
1.079673439614896502e+01 1.543669956395629228e+01 7.553806908492258998e+00
1.214417501952376810e+01 3.529744123379066068e-01 -2.371345998322550219e+00
1.255347884576956830e+01 3.232765836004881876e+00 2.147061490617553137e+00
3.093810829215084990e+00 1.975656821521939932e+01 -4.342000465917252860e+00
2.766367574396442652e+00 3.910190335571761544e+00 6.944134115120812467e+00
1.171394702657716458e+01 8.438443266987670555e+00 -3.636327262972442576e+00
5.891195944119452577e+00 1.048438283966579299e+01 -1.386208236395043869e+00
1.008769101956531777e+01 9.685168689260651220e+00 8.627581522122802937e+00
9.384398482614548787e-01 1.691699901647269400e+01 1.403909152413682904e+01
7.389019806482746588e+00 2.320483965866326326e+00 1.137106417229678890e+01
-8.805145883841804633e+00 1.373948047229999148e+01 -4.524122504856717519e+00
1.854219335537792501e+00 1.449081787907677388e+01 -4.735519320676845112e+00
5.077007414809346919e+00 2.015716008913583934e+01 4.891426747966121980e+00
5.864360640670319924e+00 1.635025169907126852e+01 -1.449571526324640924e+00
5.728035411083213901e+00 1.031533142978065420e+01 -9.990576608697523397e+00
5.425631233486567950e+00 9.987918265001114904e+00 -2.280255066454263790e+00
2.301312023495851289e+00 2.064981291871906777e+01 1.378087003765742580e+01
-6.593306418124075918e+00 1.881194829298002347e+01 5.695028841518167795e+00
4.272806947112993470e+00 6.071182560953847229e+00 5.820876925765458232e+00
6.185635897236503311e+00 5.094859506905344837e+00 2.480954873326668864e+00
6.063061548536952117e+00 6.358280283071159111e+00 -9.204223831382998267e-01
3.924702828084671413e+00 7.711469127696449988e+00 -3.861555426208763908e+00
6.306776182289735466e+00 7.670695232567773525e-01 1.819994192290175228e+00
5.581778726909930599e-01 2.072917595531097490e+01 1.408650810005504717e+01
8.798556529504947932e+00 7.839362688249964961e+00 1.013624721842050391e+01
6.227939460248431480e+00 8.020166297471977401e+00 2.289646626428959664e+00
8.266917193540010977e-01 1.269179842612816067e+01 1.405411977910312871e+01
-8.054512698436750995e+00 1.941807323007765262e+01 3.946109312336919750e+00
4.251353950216479660e+00 2.968506182835456197e+00 1.315465688070184491e+01
3.852807712222962699e+00 6.049148371815746827e+00 -3.911353080044438713e+00
-6.491563024558259620e+00 1.628222064351907417e+00 5.787214678741057661e+00
1.086194482553562546e+00 1.274402749672612423e+01 7.635810884137757881e+00
1.091304874891039134e+01 1.322485596370638561e+01 -5.265281466757868678e+00
1.221348888335154870e+00 9.813570869401594621e+00 -4.808442026716027939e+00
1.142647565182272729e+01 1.084596852299844816e+00 -4.294547352052784817e+00
-8.921124072721555720e+00 9.521074296844501461e+00 -4.213262799416398252e+00
9.001202887877486347e+00 1.013166447605751941e+01 9.927550584476135143e+00
5.760853865786726757e+00 8.170783563980920761e+00 -9.975304404743255304e+00
-5.665711442015838095e+00 7.455627433220135103e+00 -8.745944015194474730e+00
7.762620636037382837e-01 1.908524570138383680e+01 1.406060287020560473e+01
1.003180898770840557e+01 2.057727563603008747e+01 -6.561570942217902491e+00
-7.219252129189971612e+00 1.786533366221189212e+01 5.056224714116809515e+00
1.260097278709315916e+01 4.607556450259773229e+00 1.350562560000617918e+00
-3.000666584894239097e+00 1.591996038273165937e+01 7.660593472403529169e+00
1.186977862578617859e+01 7.629105998691417589e+00 5.261404495299380812e+00
-9.405703845863103041e+00 2.397805148682564891e+00 -2.159795441652079706e+00
-7.597499851206592325e+00 9.799169120148368606e+00 4.598042198425616789e+00
8.125445933368411033e+00 4.744794879099672791e+00 1.076933744779946700e+01
2.639288565493957517e+00 9.144654102856742739e+00 -1.091828510969714650e+01
2.657728845986655930e+00 2.051692193535740216e+01 -4.520488525714152495e+00
-8.031296119899899999e-01 1.839158106895929734e+01 -1.089240604743094565e+01
-6.147724041497458103e+00 8.886518326361803943e+00 6.078063458270228203e+00
1.858362245549121328e+00 1.230712693382769229e+00 -4.734767704935459953e+00
5.819317995738443550e+00 1.956233722530800634e+01 -1.551600399234071892e+00
-7.783221822407123902e+00 5.181434246687344647e+00 4.347944184806002532e+00
-8.200825767366573871e+00 5.767799261668043798e+00 3.707964763483260207e+00
6.106765863570446484e+00 2.048126131244801584e+01 2.782202336907404483e+00
4.798942747248556628e+00 6.786288985173125177e+00 1.291897330759145923e+01
1.078222902865254262e+01 1.791481356204582909e+01 -5.482352042050279373e+00
-8.051344709751919737e+00 2.331838349905601682e+00 3.951085483330090575e+00
-8.197672444841151318e+00 7.267935010263219198e+00 -5.797033744317722892e+00
7.378541943269168790e+00 2.072921370139185537e+00 -9.053470444800977290e+00
4.713053488258543311e+00 4.785386295744668672e+00 -3.185805159170495671e+00
1.988585711492717678e+00 2.098117335359034996e+01 -4.709298345790664087e+00
-3.458297885954452866e+00 1.392472782172272794e+01 7.528269661018637038e+00
1.153653187876121855e+01 8.729825056604237687e+00 -4.054836944959250289e+00
-7.265339426517056776e-01 8.717882962857511631e-01 7.912262118833597313e+00
6.312692937111993530e+00 1.179995795092749544e+00 1.773337336336864078e+00
-6.726885558888478833e+00 1.669403335776589614e+01 5.569416433240967024e+00
-8.620339701940668675e+00 1.489280569956455835e+01 2.912251348723748023e+00
-8.444471789878557288e+00 3.583172801694297860e+00 3.269628945921510876e+00
7.466049296437299310e-01 1.904279564136628267e+01 7.721579675710725787e+00
-8.529747224489840463e+00 3.314012992612227926e+00 3.101306691311588981e+00
-5.454749525593817872e+00 9.376221866876242927e+00 -8.908885171221486488e+00
1.021288530699131725e+00 1.676681229988625788e+00 7.653484110642288840e+00
-9.412316658025567051e+00 2.918309056797315781e-01 -2.104755385478926488e+00
1.325212632595177853e+00 7.029998155375665192e-01 7.565382549814453128e+00
8.046789456204473723e+00 1.990441994641857093e+01 1.083783722474424316e+01
-1.568577157139049882e+00 1.774999909826342481e-01 7.895789276333256446e+00
9.422433775930773692e+00 1.606796469721821197e+01 9.462798248545121638e+00
-8.363709586212054958e+00 4.754138497749474723e+00 3.421422688441223769e+00
6.351411412200517859e+00 1.561158357729604695e+01 1.337944929610501266e+00
-6.811664236124468808e+00 1.108730559420316064e+00 -7.686569192865050582e+00
4.196229279160148096e+00 5.596605667909422266e+00 -3.657247602734139846e+00
-7.040713506540305922e+00 6.625361471915559797e+00 -7.431563296663500573e+00
6.342579580685202778e+00 1.153131768993739215e+01 5.051775859791405310e-01
6.129302301586160517e+00 9.594487188296570324e+00 2.701798054094592949e+00
-5.576375780188808307e+00 2.049888269065565183e+01 -8.816001265418373478e+00
-5.843574284419630338e+00 1.299395515651356803e+01 6.311008673658105472e+00
-8.018346627898170098e+00 1.162495869613507260e+01 4.002490343850669596e+00
-7.936239112133208984e+00 2.081576963005928249e+01 -6.231612185343852417e+00
-6.509415600536576640e+00 2.095921320348840311e+01 5.771250937578330742e+00
5.999113984698749569e+00 5.526691331024527365e+00 -1.107921452196430234e+00
8.533820320948066751e+00 5.603409446583420106e+00 1.039573962423191311e+01
1.146396485981932045e+01 1.103643917364665938e+00 6.270676900291102918e+00
-9.286923528860921095e+00 1.449064856619329156e+01 -2.891331102297165945e+00
5.761973355549906195e+00 1.646076609037588412e+01 3.715211078702779890e+00
-8.361703975722775795e+00 1.907692965520811512e+01 3.425104807878632140e+00
5.867045795236952577e-01 1.995737858101542628e+01 -4.798321950315680873e+00
5.870242027917885075e+00 7.565025273399303529e+00 3.464531976240015965e+00
1.260521916575971701e+01 9.729957634069453576e+00 8.629125800396755253e-01
-7.490929333918635358e+00 9.773461494545919948e+00 4.733627524876355075e+00
5.764628680905227398e+00 1.482797321388367173e+00 1.243142634772429567e+01
-1.111559882745309702e+00 1.270679975177794674e+01 -1.083649593383110421e+01
1.028007516071132876e+01 2.449987458292596010e+00 8.358002951724921914e+00
3.035670240857809343e+00 6.310744068068307122e+00 -4.368494964957727156e+00
5.009979255134601850e+00 1.027424952030596472e+01 -2.853233893022709911e+00
1.200887308974115797e+01 1.077583133778722413e+01 -2.820610757196652330e+00
4.703164040694377768e+00 9.479420443139892072e+00 -3.196010516025462156e+00
1.207684806512116538e+01 1.127213161813893727e+01 -2.602646669040530547e+00
1.062239747945086066e+01 2.654773555518601391e+00 7.839775884416325447e+00
-3.734254493895286409e+00 1.567295868552968763e+01 -9.959829876750355027e+00
6.289022935566638495e+00 2.098125923064313270e+01 1.946356356966322698e+00
5.572217479397636453e+00 9.831044688341465942e+00 4.098882847791669448e+00
2.700659399101434044e+00 6.969433532349205151e+00 -4.504939884579953535e+00
5.834121379212332315e+00 5.490693872450746582e+00 -1.518634881353809751e+00
3.665672212995536583e+00 8.817120757048867219e+00 6.347925234960333007e+00
1.256559824528050662e+01 1.901521535498827120e+01 -9.658636816130041977e-03
3.735336426939200205e+00 2.562858102173763974e+00 -3.989098677108751989e+00
5.028569192920816278e+00 4.058893159783599991e+00 -2.830565132341368972e+00
9.265762115282395683e+00 1.710481207871366394e+01 -7.449733245558975980e+00
4.891179425357968569e+00 7.154200074724677449e+00 5.136948563034127169e+00
2.240091770017452522e+00 1.528409737019602588e+01 -4.649875764449233451e+00
-3.495052121469784723e+00 1.366170377204895914e+01 7.516380852545724522e+00
5.535354288040227999e+00 1.064045009921023954e+01 1.255593836188795542e+01
2.711320988680968824e+00 1.524019262770761962e+01 6.974769546432028733e+00
-8.693782151944432712e+00 1.211087998598448046e+01 -4.795931905225438996e+00
6.251162493635129991e+00 8.544059651222500662e+00 -1.834154268380188135e-01
-9.257737325264857375e+00 1.081145258504337825e+01 1.025928554721341035e+00
-7.484595849578257187e-01 1.329965468771884751e+01 7.912969257276937896e+00
1.202964183182900726e+01 1.520953298172762835e+01 4.780231014203417672e+00
5.583904076001367400e+00 1.783512856066829855e+01 4.076910919633641051e+00
2.683072805363886815e+00 2.068024600906008104e+01 6.990254103165603361e+00
-5.296889879559523173e+00 1.144759704314914472e+00 -9.025297312246920001e+00
1.891794295742273091e+00 1.473865430596547021e+01 7.363364299619604481e+00
8.070615064006497752e-01 5.025206050200005770e+00 7.707511875220662390e+00
4.750213481340291644e+00 1.421801244183106228e+01 1.294109521632166704e+01
-9.428441195051950885e+00 1.984514162864485343e+01 -3.515674828128740464e-02
1.523424585183331903e+00 1.755427548402548155e+01 1.394539196574306139e+01
1.597273776719876137e+00 2.071047665192761045e+01 -4.775126685329571075e+00
-2.743540186966263172e-02 1.573319555501885247e+01 7.857425375351954955e+00
3.578728090635941772e+00 5.058230918311904745e+00 -4.086072051052291876e+00
-9.409661490291284736e+00 1.697481035567688323e+01 -2.127179018090403773e+00
3.598172808069632911e+00 1.410113502921506701e+01 1.340015946817625903e+01
1.143241511709017644e+01 5.367180996915863922e+00 6.340004564550380195e+00
1.213044415390543307e+01 1.021513514260582944e+01 -2.419913170847260542e+00
5.693138641949778034e+00 5.349740046415859318e+00 3.861517314178948723e+00
-9.421703528246952786e+00 1.315833477503441262e+00 2.855868101448824636e-02
-3.878883747814314997e+00 1.260067489240792860e+01 7.380658983235504955e+00
4.912975862164116414e+00 1.170046164919629916e+01 5.109285508191875103e+00
8.683707157980411040e+00 5.410859074678640468e+00 -8.020082242737206712e+00
1.045611343059210085e+01 1.868029872723432305e+01 8.098139709220808058e+00
-7.501086483399583393e+00 1.002973522595433842e+01 4.720938068406114851e+00
-5.829938136315388597e+00 3.096763173390259194e+00 6.320955695606180313e+00
-9.204248724869547260e+00 5.800590016663375259e+00 1.254376071569531126e+00
-9.265998373290353030e+00 6.851221041102856901e+00 9.881408904202030330e-01
-6.903178696107222123e+00 1.036370987639186403e+01 -7.586742481741124422e+00
-5.996850704839213009e+00 6.524622095433670887e-01 6.196313557370980440e+00
2.543813504456376440e-01 1.423997096255505213e+01 -4.758997043604333399e+00
1.975849514561234033e+00 1.219769409287485784e+00 7.328980764662074598e+00
2.984878177761151274e+00 1.951952326083036482e+01 -4.390944647204325868e+00
-9.403266907453259549e+00 5.258635952615717812e+00 1.851580163203888629e-01
1.021258466278672472e+01 1.396824890300739597e+01 -6.323757978054967310e+00
1.191900581393335656e+01 5.458037189912111842e+00 5.119802450022034712e+00
-7.236638426551791348e+00 1.944627886492776625e+01 5.036499444226413047e+00
6.555288636806360092e-01 2.071342151146054356e+00 -4.803496852775615444e+00
5.665847151819079386e+00 7.685339903852217436e-02 -1.001917186449335340e+01
5.200315997947524416e+00 8.956874725274660776e+00 4.715169261282516011e+00
5.549286345183880087e+00 9.028147926140384527e+00 1.254853314692929800e+01
1.247995341308731199e+01 1.417125346734545666e+01 2.777957411931031295e+00
2.666243456835802217e+00 6.649333877680926319e-01 6.999403714292631307e+00
1.091949557361928314e+01 1.285443164082081502e+01 7.342069563783327091e+00
5.673641731830531221e+00 1.966453233350706853e+01 3.901379263444274770e+00
4.725366517022250079e+00 1.198920591365587640e+01 -3.173026147787299855e+00
5.762898906792552012e+00 3.901472964407812327e+00 3.713180619633619894e+00
-9.204923240542500551e+00 3.867868384015276106e-01 -3.259998029645441164e+00
2.435272735263079191e+00 8.594442468018494097e+00 -4.594275108723314460e+00
-7.184072993777727234e+00 1.318066897010142036e+01 -7.262787456017327337e+00
-7.739413009918657771e+00 1.613610857389104680e+01 -6.529030291001999053e+00
5.666518723350324471e+00 1.886145268976920253e+00 1.248540071266769225e+01
-7.895330455711211393e+00 1.523818589848262484e+01 4.187579749929871475e+00
3.248254355399982529e+00 1.430782971637929890e+01 -1.080999457574987410e+01
-2.830371838493795256e+00 5.440444610879831444e+00 7.702562551880871133e+00
-9.144080849208858552e+00 7.275545763018714140e+00 -3.497359730897410479e+00
3.299010830196649646e+00 1.647889145548927203e+01 -4.241508563384794428e+00
-1.623392591957041109e+00 1.636587855801505142e+01 -1.072313580764332031e+01
2.430405990212895162e+00 3.915047644886750611e+00 -4.595764148009608974e+00
6.196909394184690001e+00 3.898826145780875940e-01 2.432530836820581577e+00
6.137158618915171893e+00 1.795920526120368876e+01 -6.730480255762025799e-01
-8.712751123191043945e+00 3.807735747052917397e+00 2.706875277447286177e+00
3.581772811999682116e+00 1.465539340929650791e+01 1.340584385387253796e+01
3.994180539438600075e+00 1.528323427839510451e+01 6.077553135630037850e+00
-7.558902324351873148e+00 2.018268418103165374e+01 -6.783070499155217092e+00
-8.538703623652407870e+00 9.068129484769249515e+00 3.083107863187340314e+00
-7.273587789109096313e+00 2.936737455158362486e+00 -7.153511937055611725e+00
-3.045904894155671006e+00 1.852735276686654231e+01 -1.026473527185001622e+01
5.907120596117930944e+00 1.552810954404048971e+01 -1.347616474323463098e+00
1.133381928327972155e+01 1.574718645567404485e+00 -4.486357888841094876e+00
-8.379046529335209215e+00 1.796289618544156497e+01 -5.462799196631906717e+00
8.451739086581927296e+00 1.433361088229064784e+01 -8.226638786819396643e+00
3.344929822922374729e+00 1.023540564500729388e+00 -4.217488552372893551e+00
2.467479485088278857e+00 1.605632042951461003e+01 7.103287041594084528e+00
-7.376679213785441114e+00 6.710632946464078152e+00 4.873138884003818561e+00
4.888352261603755800e+00 9.121394712906118585e+00 5.140515853286264480e+00
3.797093173927109433e+00 1.911502878600686373e+01 6.243630341904482073e+00
1.219507692086364692e+01 1.643015832785750518e+01 4.199964274206836379e+00
7.718313503509657281e+00 1.929416308531353152e+01 -8.812808833577909340e+00
4.350187423727183145e+00 1.899442607520784421e+01 5.744567733890494132e+00
-2.133445820812803095e+00 1.417910554212262753e+01 7.834559872474281761e+00
8.227581730129881477e-01 1.883007982055437068e+00 -1.103934888542517889e+01
4.653018101151965347e+00 1.422701150947035664e+01 -3.246972413401217228e+00
9.419282271536502549e+00 1.172745672154642449e+01 -7.285471167170221918e+00
-6.160746848305028500e+00 1.417210800324015452e+01 6.067598862100525459e+00
1.225678883659508855e+01 1.274303492806295246e+01 3.952484318136673114e+00
5.020837314001934004e+00 1.739189906479565551e+01 4.968033960984954867e+00
4.860957163163058148e+00 7.689694114123207136e+00 -3.026751085634868499e+00
-4.725831826057150131e+00 1.416348877877735113e+01 -9.410146431107534681e+00
4.805849774459026946e+00 5.327157018353113394e+00 1.291581914966441680e+01
5.965536474063054762e+00 8.628914160563336821e+00 3.217248778157856925e+00
2.361517031798314292e+00 1.484056995909020316e+01 7.155604198667337990e+00
-3.596474827884226233e+00 2.000140748239872579e+01 -1.002557866535724429e+01
4.597330423662525090e-01 4.004776061017780719e+00 -1.102766047902096780e+01
1.177841370267814014e+01 1.651006642976390326e+00 -3.472624430693104891e+00
6.320529315577728902e+00 1.891405277301536358e+01 1.706868455237249504e+00
-8.410111660254292687e+00 1.314715636637468243e+01 3.335066982807472602e+00
8.619778323989384816e+00 1.682299219389357958e+01 1.031305107432855017e+01
8.497001289739626984e+00 1.526916485744157193e+01 -8.187191160681305035e+00
1.256365027087958630e+01 1.770322326001237556e+01 2.029619775715351349e+00
5.802752881506986427e+00 1.622489096534860664e+01 3.624015428527506355e+00
-5.862464065302398275e+00 1.889441449673386586e+01 -8.585945321138085617e+00
-9.474975880223176716e+00 1.645812595402933809e+01 -7.849924015913488651e-01
7.102968808468855144e+00 4.148080959214616392e+00 -9.235675917998435125e+00
6.271330381181098979e+00 1.246665056048751552e+01 2.057390917894386551e+00
-9.452772356786603325e+00 2.683988980147065551e+00 -1.676758715661395449e+00
1.259834483824407769e+01 5.872876607389986070e+00 1.434373021204192078e+00
1.089448924368545057e+01 1.842300039159361802e+01 -5.296713066012950222e+00
-8.628581681537827563e+00 4.388252493403745902e+00 2.894476429499752701e+00
3.123155154538750367e+00 1.380476423299831978e+01 -4.328301664473996446e+00
3.823234189225869439e+00 1.339666482767245803e+01 1.331980795859716160e+01
6.472685792577941299e+00 3.964117538323417289e+00 -9.612032985960889064e+00
-7.683017510741104061e+00 1.669265278112821216e+00 4.485163893805225399e+00
4.161992539844162620e-01 3.468187884166489265e+00 7.789490503302235247e+00
7.599308099344982637e+00 2.079204827046071102e+01 -8.899182595152437258e+00
9.178865609668532599e+00 1.203214467482587580e+01 -7.539999300766518253e+00
-9.435581336222339743e+00 3.776271582645335911e+00 -1.884254840407622256e+00
3.078235554962903020e+00 1.286664859477980194e+01 6.758615218385903844e+00
6.709625167715352667e+00 1.253764672984850925e+01 -9.476883168037652183e+00
4.575756415324561566e+00 1.679062519777250628e+01 -3.323004813134658786e+00
3.245058031949180771e-02 8.881565815232768557e+00 7.849780635904848758e+00
7.824394465933136367e+00 1.721491320593112828e+00 1.102584416350341279e+01
3.103124573039156564e-01 7.677537746613189995e+00 7.808096294276611893e+00
5.473407109988464470e+00 2.442210183562000925e+00 -2.203781550623820529e+00
-4.041956273302506730e+00 9.033235500995479228e+00 7.316453255137430389e+00
6.157261672211286729e+00 2.806780493987753866e-01 -5.985246027100172839e-01
1.199791572959874930e+00 1.727042975991985685e+01 7.603395705515329617e+00
-8.969990873393797415e+00 3.184595391055032199e+00 2.046451561904384597e+00
9.585107383899794664e-01 4.741239595246169891e+00 -1.104064451456454066e+01
4.315618676719576996e+00 2.877269941029035882e-01 5.778944943497505982e+00
-6.970587790451496346e+00 4.287191520361184338e-01 -7.511479390031324144e+00
6.333353197328480455e+00 1.532224251432909767e+01 3.969615939527708082e-01
3.833662489809347207e+00 1.710366705958475109e+01 -1.067277809252710519e+01
-6.970298760481223432e+00 1.634010848878147826e+01 5.326176141936256769e+00
8.669876929430389012e+00 1.371211767436494711e+01 1.026417239806910153e+01
-1.687583384201784442e+00 1.616603896196478374e+01 7.886250374747182157e+00
-3.489574033300152589e+00 1.971814970189662830e+01 -1.007492864615624484e+01
1.738104057270135894e-01 1.978408296725540083e+01 7.829857948189609118e+00
-7.879875756237156637e+00 1.383654293420046244e+01 4.210139341326999407e+00
1.067848403924085865e+01 4.754477925626916957e+00 -5.647471649265103366e+00
7.854007534980716798e+00 1.633189273843069955e+01 -8.711486857916820981e+00
1.096103206865919510e+01 1.626667439471126997e+01 -5.182997116674901150e+00
8.931751808235894430e+00 4.814485976952415314e+00 1.000010184895659471e+01
8.743409571438773398e+00 1.259328091671983785e+01 -7.965112097126656465e+00
9.145970281129168766e-01 8.500582719611193827e-02 7.681211618140950215e+00
1.209936342489082683e+01 1.118351303745492054e+01 4.548067457759491283e+00
-9.161339861822570541e+00 1.503792603103674708e+01 1.421025214199530096e+00
-3.155864058426406604e+00 4.299985071187055752e+00 7.618940646678586504e+00
1.382469624077454773e-01 1.247397032156892926e+01 -4.739533780039923094e+00
-7.379989332496980303e+00 8.081927908532355431e+00 4.869178027232573314e+00
-3.445788958313380945e+00 1.870821881107631057e+01 7.532272472958019272e+00
8.267235998351576853e+00 1.098498246972345527e+01 1.064310415904710894e+01
-6.928897423558876945e+00 7.724306779250669663e+00 -7.558203867604586179e+00
3.673124425231922618e+00 1.387054198374237579e+01 -4.028513384255514751e+00
9.212011331978317230e+00 1.336480132996888770e+01 9.700450731579902452e+00
-1.578109768349117870e+00 1.621102503386590499e+01 -1.073421911046995270e+01
5.841345185761059433e+00 1.225934120804737937e+01 -9.937312003895897305e+00
1.255437488918841396e-02 3.501653010939043131e-01 -4.715034886405899961e+00
-8.369144412772811847e+00 1.168996570678029201e+01 -5.481857214128435629e+00
1.253449848912783793e+01 1.713340706166214744e+01 -3.413398091718471972e-01
3.803566086492898624e+00 1.274011163708403238e+01 -3.944480213470547003e+00
-9.414741432104952068e+00 1.876536709592869911e+01 9.040744239604858734e-02
-5.018916673368299719e+00 1.235787442581314011e+01 -9.219469829987669840e+00
1.020104659917471501e+01 9.129104378598224656e+00 -6.339310109183191599e+00
-8.619186180468782155e+00 6.179720384367632491e+00 -4.966103733033992995e+00
-1.409680720209129046e+00 8.333704156814013331e+00 7.905740741525964843e+00
2.813398752599725938e+00 5.738684057013321294e-02 -4.462045043533292343e+00
-6.572963047558133098e+00 1.157419262277157124e+01 5.713697409083380307e+00
1.171473069624195951e+01 1.634892190324670125e+01 -3.634378007571565927e+00
2.041950301842921700e+00 8.132437128662942882e+00 -4.697823493994235378e+00
-7.290801074884661226e+00 1.135579429951209285e+01 4.974276001933825242e+00
1.243961191059261218e+01 1.594182866350145567e+01 3.042285685711768828e+00
