   4.88167    1.00000
   4.91317    1.00000
   4.94466    1.00000
   4.97616    1.00000
   5.00765    1.00000
   5.03915    1.00000
   5.07064    1.00000
   5.10214    1.00000
   5.13363    1.00000
   5.16512    1.00000
   5.19662    1.00000
   5.22811    1.00000
   5.25961    1.00000
   5.29110    1.00000
   5.32260    1.00000
   5.35409    1.00000
   5.38559    1.00000
   5.41708    1.00000
   5.44858    1.00000
   5.48007    1.00000
   5.51157    1.00000
   5.54306    1.00000
   5.57456    1.00000
   5.60605    1.00000
   5.63754    1.00000
   5.66904    1.00000
   5.70053    1.00000
   5.73203    1.00000
   5.76352    1.00000
   5.79502    1.00000
   5.82651    1.00000
   5.85801    1.00000
   5.88950    1.00000
   5.92100    1.00000
   5.95249    1.00000
   5.98399    1.00000
   6.01548    1.00000
   6.04698    1.00000
   6.07847    1.00000
   6.10996    1.00000
   6.14146    1.00000
   6.17295    1.00000
   6.20445    1.00000
   6.23594    1.00000
   6.26744    1.00000
   6.29893    1.00000
   6.33043    1.00000
   6.36192    1.00000
   6.39342    1.00000
   6.42491    1.00000
   6.45641    1.00000
   6.48790    1.00000
   6.51940    1.00000
   6.55089    1.00000
   6.58238    1.00000
   6.61388    1.00000
   6.64537    1.00000
   6.67687    1.00000
   6.70836    1.00000
   6.73986    1.00000
   6.77135    1.00000
   6.80285    1.00000
   6.83434    1.00000
   6.86584    1.00000
   6.89733    1.00000
   6.92883    1.00000
   6.96032    1.00000
   6.99182    1.00000
   7.02331    1.00000
   7.05480    1.00000
   7.08630    1.00000
   7.11779    1.00000
   7.14929    1.00000
   7.18078    1.00000
   7.21228    1.00000
   7.24377    1.00000
   7.27527    1.00000
   7.30676    1.00000
   7.33826    1.00000
   7.36975    1.00000
   7.40125    1.00000
   7.43274    1.00000
   7.46424    1.00000
   7.49573    1.00000
   7.52722    1.00000
   7.55872    1.00000
   7.59021    1.00000
   7.62171    1.00000
   7.65320    1.00000
   7.68470    1.00000
   7.71619    1.00000
   7.74769    1.00000
   7.77918    1.00000
   7.81068    1.00000
   7.84217    1.00000
   7.87367    1.00000
   7.90516    1.00000
   7.93666    1.00000
   7.96815    1.00000
   7.99964    1.00000
   8.03114    1.00000
   8.06263    1.00000
   8.09413    1.00000
   8.12562    1.00000
   8.15712    1.00000
   8.18861    1.00000
   8.22011    1.00000
   8.25160    1.00000
   8.28310    1.00000
   8.31459    1.00000
   8.34609    1.00000
   8.37758    1.00000
   8.40908    1.00000
   8.44057    1.00000
   8.47206    1.00000
   8.50356    1.00000
   8.53505    1.00000
   8.56655    1.00000
   8.59804    1.00000
   8.62954    1.00000
   8.66103    1.00000
   8.69253    1.00000
   8.72402    1.00000
   8.75552    1.00000
   8.78701    1.00000
   8.81851    1.00000
   8.85000    1.00000
   8.88150    1.00000
   8.91299    1.00000
   8.94448    1.00000
   8.97598    1.00000
   9.00747    1.00000
   9.03897    1.00000
   9.07046    1.00000
   9.10196    1.00000
   9.13345    1.00000
   9.16495    1.00000
   9.19644    1.00000
   9.22794    1.00000
   9.25943    1.00000
   9.29093    1.00000
   9.32242    1.00000
   9.35391    1.00000
   9.38541    1.00000
   9.41690    1.00000
   9.44840    1.00000
   9.47989    1.00000
   9.51139    1.00000
   9.54288    1.00000
   9.57438    1.00000
   9.60587    1.00000
   9.63737    1.00000
   9.66886    1.00000
   9.70036    1.00000
   9.73185    1.00000
   9.76335    1.00000
   9.79484    1.00000
   9.82633    1.00000
   9.85783    1.00000
   9.88932    1.00000
   9.92082    1.00000
   9.95231    1.00000
   9.98381    1.00000
  10.01530    1.00000
  10.04680    1.00000
  10.07829    1.00000
  10.10979    1.00000
  10.14128    1.00000
  10.17278    1.00000
  10.20427    1.00000
  10.23577    1.00000
  10.26726    1.00000
  10.29875    1.00000
  10.33025    1.00000
  10.36174    1.00000
  10.39324    1.00000
  10.42473    1.00000
  10.45623    1.00000
  10.48772    1.00000
  10.51922    1.00000
  10.55071    1.00000
  10.58221    1.00000
  10.61370    1.00000
  10.64520    1.00000
  10.67669    1.00000
  10.70819    1.00000
  10.73968    1.00000
  10.77117    1.00000
  10.80267    1.00000
  10.83416    1.00000
  10.86566    1.00000
  10.89715    1.00000
  10.92865    1.00000
  10.96014    1.00000
  10.99164    1.00000
  11.02313    1.00000
  11.05463    1.00000
  11.08612    1.00000
  11.11762    1.00000
  11.14911    1.00000
  11.18061    1.00000
  11.21210    1.00000
  11.24359    1.00000
  11.27509    1.00000
  11.30658    1.00000
  11.33808    1.00000
  11.36957    1.00000
  11.40107    1.00000
  11.43256    1.00000
  11.46406    1.00000
  11.49555    1.00000
  11.52705    1.00000
  11.55854    1.00000
  11.59004    1.00000
  11.62153    1.00000
  11.65303    1.00000
  11.68452    1.00000
  11.71601    1.00000
  11.74751    1.00000
  11.77900    1.00000
  11.81050    1.00000
  11.84199    1.00000
  11.87349    1.00000
  11.90498    1.00000
  11.93648    1.00000
  11.96797    1.00000
  11.99947    1.00000
  12.03096    1.00000
  12.06246    1.00000
  12.09395    1.00000
  12.12545    1.00000
  12.15694    1.00000
  12.18843    1.00000
  12.21993    1.00000
  12.25142    1.00000
  12.28292    1.00000
  12.31441    1.00000
  12.34591    1.00000
  12.37740    1.00000
  12.40890    1.00000
  12.44039    1.00000
  12.47189    1.00000
  12.50338    1.00000
  12.53488    1.00000
  12.56637    1.00000
